order_id,date,time
2818,2016-02-16,18:40:09
2819,2016-02-16,19:26:00
2820,2016-02-16,19:35:17
2821,2016-02-16,19:35:28
2822,2016-02-16,19:37:00
2823,2016-02-16,19:53:49
2825,2016-02-16,20:46:00
2826,2016-02-16,22:40:27
2827,2016-02-17,11:24:00
2828,2016-02-17,11:26:13
2829,2016-02-17,11:41:17
2830,2016-02-17,11:51:54
2832,2016-02-17,12:05:10
2833,2016-02-17,00:00:00
2835,2016-02-17,12:53:00
2836,2016-02-17,12:58:00
2837,2016-02-17,12:58:45
2839,2016-02-17,13:14:08
2841,2016-02-17,13:25:44
2842,2016-02-17,13:31:00
2843,2016-02-17,13:36:00
2844,2016-02-17,13:41:00
2845,2016-02-17,13:47:42
2846,2016-02-17,13:58:44
2848,2016-02-17,14:02:20
2849,2016-02-17,00:00:00
2851,2016-02-17,14:23:26
2852,2016-02-17,00:00:00
2853,2016-02-17,00:00:00
2855,2016-02-17,15:26:05
2856,2016-02-17,16:00:00
2857,2016-02-17,16:43:16
2858,2016-02-17,16:52:53
2859,2016-02-17,16:56:00
2860,2016-02-17,17:02:17
2862,2016-02-17,17:27:00
2863,2016-02-17,17:28:00
2864,2016-02-17,17:30:42
2865,2016-02-17,00:00:00
2866,2016-02-17,00:00:00
2867,2016-02-17,17:36:38
2868,2016-02-17,17:42:20
2869,2016-02-17,17:55:47
2870,2016-02-17,18:09:41
2871,2016-02-17,00:00:00
2872,2016-02-17,18:40:00
2873,2016-02-17,18:46:36
2875,2016-02-17,19:26:46
2876,2016-02-17,19:46:00
2877,2016-02-17,19:57:00
2878,2016-02-17,20:02:56
2879,2016-02-17,20:04:09
2880,2016-02-17,00:00:00
2881,2016-02-17,00:00:00
2882,2016-02-17,21:30:31
2883,2016-02-17,21:51:06
2884,2016-02-17,22:06:26
2885,2016-02-17,22:20:14
2886,2016-02-17,22:20:30
2888,2016-02-18,11:18:58
2889,2016-02-18,11:22:00
2890,2016-02-18,11:32:11
2891,2016-02-18,11:39:41
2892,2016-02-18,11:41:20
2893,2016-02-18,11:55:00
2894,2016-02-18,12:06:02
2896,2016-02-18,12:20:00
2898,2016-02-18,00:00:00
2900,2016-02-18,12:55:00
2901,2016-02-18,13:00:48
2902,2016-02-18,13:04:25
2903,2016-02-18,13:10:00
2904,2016-02-18,00:00:00
2905,2016-02-18,13:32:59
2906,2016-02-18,13:34:49
2907,2016-02-18,00:00:00
2908,2016-02-18,00:00:00
2909,2016-02-18,14:21:00
2910,2016-02-18,00:00:00
2911,2016-02-18,14:54:10
2913,2016-02-18,00:00:00
2915,2016-02-18,16:34:02
2916,2016-02-18,00:00:00
2917,2016-02-18,00:00:00
2918,2016-02-18,16:59:11
2919,2016-02-18,00:00:00
2920,2016-02-18,17:08:04
2921,2016-02-18,17:13:58
2922,2016-02-18,17:17:04
2923,2016-02-18,17:49:17
2926,2016-02-18,18:06:00
2928,2016-02-18,18:22:10
2929,2016-02-18,18:22:28
2930,2016-02-18,18:39:01
2931,2016-02-18,18:43:05
2933,2016-02-18,18:50:39
2934,2016-02-18,00:00:00
2935,2016-02-18,19:03:42
2936,2016-02-18,19:15:17
2938,2016-02-18,00:00:00
2939,2016-02-18,20:08:00
2941,2016-02-18,00:00:00
2942,2016-02-18,20:34:00
2943,2016-02-18,20:41:00
2944,2016-02-18,00:00:00
2945,2016-02-18,21:30:00
2947,2016-02-18,22:15:02
2948,2016-02-18,22:40:00
2951,2016-02-19,11:39:10
2952,2016-02-19,12:03:36
2953,2016-02-19,12:20:32
2954,2016-02-19,12:21:00
2955,2016-02-19,12:25:18
2956,2016-02-19,00:00:00
2957,2016-02-19,00:00:00
2958,2016-02-19,12:56:00
2959,2016-02-19,13:01:24
2960,2016-02-19,13:09:00
2961,2016-02-19,13:13:00
2962,2016-02-19,13:18:00
2963,2016-02-19,13:22:56
2964,2016-02-19,13:27:00
2965,2016-02-19,13:35:13
2966,2016-02-19,13:37:11
2967,2016-02-19,13:44:00
2968,2016-02-19,14:06:00
2969,2016-02-19,14:10:00
2970,2016-02-19,14:19:12
2971,2016-02-19,14:32:56
2974,2016-02-19,15:07:56
2975,2016-02-19,15:22:00
2976,2016-02-19,15:29:00
2977,2016-02-19,15:33:00
2978,2016-02-19,00:00:00
2979,2016-02-19,16:43:03
2980,2016-02-19,16:48:44
2982,2016-02-19,17:24:23
2983,2016-02-19,17:26:31
2984,2016-02-19,00:00:00
2985,2016-02-19,17:36:55
2986,2016-02-19,17:39:00
2987,2016-02-19,17:41:19
2988,2016-02-19,17:42:00
2989,2016-02-19,18:11:40
2990,2016-02-19,18:13:19
2992,2016-02-19,00:00:00
2993,2016-02-19,00:00:00
2994,2016-02-19,18:58:08
2995,2016-02-19,18:59:00
2996,2016-02-19,19:05:53
2997,2016-02-19,19:38:00
2999,2016-02-19,19:57:15
3000,2016-02-19,19:57:00
3001,2016-02-19,20:34:00
3004,2016-02-19,00:00:00
3005,2016-02-20,11:53:36
3006,2016-02-20,12:01:32
3008,2016-02-20,12:09:54
3009,2016-02-20,12:21:00
3010,2016-02-20,00:00:00
3011,2016-02-20,00:00:00
3013,2016-02-20,12:45:23
3016,2016-02-20,13:07:00
3018,2016-02-20,13:12:40
3020,2016-02-20,13:17:00
3021,2016-02-20,13:23:48
3024,2016-02-20,13:35:59
3025,2016-02-20,13:37:00
3026,2016-02-20,00:00:00
3027,2016-02-20,13:41:20
3029,2016-02-20,13:55:24
3030,2016-02-20,13:59:00
3031,2016-02-20,00:00:00
3032,2016-02-20,14:08:19
3033,2016-02-20,14:54:29
3034,2016-02-20,14:55:08
3035,2016-02-20,15:07:45
3036,2016-02-20,15:14:00
3038,2016-02-20,15:46:43
3039,2016-02-20,15:48:00
3040,2016-02-20,16:09:58
3041,2016-02-20,00:00:00
3043,2016-02-20,16:46:00
3044,2016-02-20,17:10:25
3046,2016-02-20,00:00:00
3048,2016-02-20,17:45:00
3049,2016-02-20,17:49:00
3050,2016-02-20,17:54:00
3052,2016-02-20,00:00:00
3053,2016-02-20,17:58:01
3056,2016-02-20,19:01:48
3057,2016-02-20,19:17:04
3059,2016-02-20,19:26:34
3060,2016-02-20,00:00:00
3061,2016-02-20,19:42:00
3062,2016-02-20,19:51:17
3063,2016-02-20,00:00:00
3064,2016-02-20,20:06:00
3065,2016-02-20,20:12:13
3066,2016-02-20,20:12:43
3067,2016-02-20,20:22:25
3068,2016-02-20,20:45:09
3069,2016-02-20,20:47:39
3070,2016-02-20,21:02:16
3071,2016-02-20,21:14:34
3073,2016-02-20,21:36:46
3074,2016-02-20,21:39:19
3076,2016-02-20,00:00:00
3077,2016-02-20,22:17:15
3078,2016-02-21,11:43:29
3079,2016-02-21,12:04:27
3080,2016-02-21,12:23:00
3081,2016-02-21,12:35:15
3082,2016-02-21,12:37:30
3083,2016-02-21,12:43:43
3084,2016-02-21,12:44:07
3085,2016-02-21,12:49:36
3086,2016-02-21,12:57:21
3087,2016-02-21,12:59:00
3088,2016-02-21,13:20:00
3089,2016-02-21,13:42:51
3090,2016-02-21,14:03:00
3091,2016-02-21,14:04:59
3092,2016-02-21,14:41:55
3093,2016-02-21,15:07:39
3094,2016-02-21,00:00:00
3095,2016-02-21,15:11:00
3096,2016-02-21,15:12:31
3097,2016-02-21,15:25:30
3099,2016-02-21,00:00:00
3100,2016-02-21,15:41:20
3101,2016-02-21,00:00:00
3103,2016-02-21,16:37:19
3105,2016-02-21,16:46:37
3106,2016-02-21,17:16:04
3108,2016-02-21,00:00:00
3109,2016-02-21,17:30:27
3110,2016-02-21,17:54:51
3111,2016-02-21,18:11:42
3112,2016-02-21,18:12:32
3113,2016-02-21,18:13:22
3114,2016-02-21,18:13:49
3115,2016-02-21,18:15:34
3116,2016-02-21,18:28:28
3117,2016-02-21,18:47:53
3118,2016-02-21,19:07:50
3119,2016-02-21,19:16:59
3120,2016-02-21,19:21:02
3121,2016-02-21,19:25:20
3122,2016-02-21,19:29:14
3123,2016-02-21,00:00:00
3124,2016-02-21,19:59:20
3125,2016-02-21,20:12:00
3126,2016-02-21,20:35:12
3127,2016-02-21,20:40:00
3128,2016-02-21,21:45:43
3132,2016-02-21,22:55:11
3133,2016-02-21,00:00:00
3134,2016-02-22,00:00:00
3136,2016-02-22,12:39:19
3137,2016-02-22,12:40:00
3138,2016-02-22,13:02:00
3139,2016-02-22,13:11:00
3140,2016-02-22,00:00:00
3141,2016-02-22,14:15:00
3142,2016-02-22,14:17:17
3143,2016-02-22,15:16:59
3144,2016-02-22,00:00:00
3146,2016-02-22,15:55:09
3148,2016-02-22,16:03:50
3149,2016-02-22,16:23:00
3150,2016-02-22,16:23:00
3151,2016-02-22,00:00:00
3152,2016-02-22,16:42:00
3153,2016-02-22,17:00:00
3154,2016-02-22,17:44:21
3155,2016-02-22,18:28:37
3156,2016-02-22,18:57:00
3157,2016-02-22,19:34:23
3160,2016-02-22,19:51:00
3161,2016-02-22,19:53:24
3162,2016-02-22,20:40:55
3163,2016-02-22,20:43:58
3164,2016-02-22,00:00:00
3165,2016-02-22,21:02:45
3166,2016-02-22,21:12:20
3167,2016-02-22,21:13:36
3168,2016-02-22,00:00:00
3169,2016-02-22,21:50:42
3170,2016-02-22,00:00:00
3171,2016-02-23,11:18:00
3173,2016-02-23,11:54:00
3174,2016-02-23,12:09:18
3177,2016-02-23,12:23:43
3178,2016-02-23,12:30:16
3180,2016-02-23,12:44:52
3181,2016-02-23,12:51:00
3182,2016-02-23,00:00:00
3183,2016-02-23,13:04:00
3184,2016-02-23,13:15:00
3187,2016-02-23,13:27:18
3188,2016-02-23,13:34:56
3189,2016-02-23,13:59:04
3190,2016-02-23,14:24:16
3191,2016-02-23,15:11:01
3192,2016-02-23,15:19:27
3193,2016-02-23,15:49:25
3194,2016-02-23,16:19:00
3195,2016-02-23,16:24:11
3196,2016-02-23,16:28:00
3198,2016-02-23,16:40:05
3199,2016-02-23,17:13:58
3200,2016-02-23,17:16:39
3201,2016-02-23,00:00:00
3202,2016-02-23,17:22:50
3203,2016-02-23,17:23:00
3204,2016-02-23,17:29:25
3205,2016-02-23,17:31:33
3206,2016-02-23,17:31:54
3207,2016-02-23,00:00:00
3208,2016-02-23,00:00:00
3209,2016-02-23,17:42:59
3210,2016-02-23,00:00:00
3212,2016-02-23,00:00:00
3213,2016-02-23,00:00:00
3214,2016-02-23,18:39:22
3215,2016-02-23,18:48:00
3216,2016-02-23,00:00:00
3217,2016-02-23,19:56:16
3218,2016-02-23,19:57:00
3220,2016-02-23,20:33:37
3221,2016-02-23,21:09:47
3222,2016-02-23,21:19:27
3223,2016-02-23,22:05:27
3224,2016-02-23,22:22:21
3225,2016-02-24,11:44:17
3226,2016-02-24,11:56:00
3228,2016-02-24,00:00:00
3229,2016-02-24,12:11:31
3230,2016-02-24,12:13:18
3231,2016-02-24,12:15:00
3233,2016-02-24,12:29:00
3235,2016-02-24,12:49:00
3236,2016-02-24,12:50:51
3238,2016-02-24,12:52:55
3239,2016-02-24,13:11:53
3240,2016-02-24,13:24:10
3241,2016-02-24,00:00:00
3243,2016-02-24,13:29:11
3245,2016-02-24,14:08:00
3247,2016-02-24,00:00:00
3249,2016-02-24,15:18:55
3250,2016-02-24,16:09:29
3251,2016-02-24,16:19:28
3252,2016-02-24,16:28:00
3254,2016-02-24,16:39:08
3256,2016-02-24,17:31:07
3257,2016-02-24,17:38:20
3258,2016-02-24,17:40:49
3259,2016-02-24,17:40:57
3260,2016-02-24,00:00:00
3261,2016-02-24,17:50:57
3262,2016-02-24,18:05:09
3263,2016-02-24,18:11:03
3265,2016-02-24,18:39:12
3266,2016-02-24,18:40:58
3267,2016-02-24,18:42:00
3268,2016-02-24,00:00:00
3270,2016-02-24,19:31:37
3271,2016-02-24,19:40:00
3272,2016-02-24,19:43:11
3274,2016-02-24,20:23:21
3277,2016-02-24,20:49:40
3278,2016-02-24,21:03:00
3279,2016-02-24,00:00:00
3280,2016-02-24,21:48:00
3281,2016-02-24,21:50:00
3283,2016-02-25,00:00:00
3284,2016-02-25,00:00:00
3285,2016-02-25,11:47:42
3286,2016-02-25,00:00:00
3288,2016-02-25,12:00:55
3289,2016-02-25,12:22:27
3290,2016-02-25,12:32:36
3291,2016-02-25,12:34:40
3293,2016-02-25,12:41:42
3294,2016-02-25,12:43:23
3295,2016-02-25,00:00:00
3296,2016-02-25,12:45:11
3297,2016-02-25,12:57:10
3299,2016-02-25,13:08:59
3300,2016-02-25,13:10:46
3301,2016-02-25,13:18:01
3302,2016-02-25,13:24:00
3303,2016-02-25,13:29:00
3304,2016-02-25,13:36:09
3305,2016-02-25,14:24:00
3306,2016-02-25,14:25:47
3307,2016-02-25,14:43:00
3308,2016-02-25,15:07:18
3309,2016-02-25,15:11:00
3311,2016-02-25,15:44:27
3312,2016-02-25,00:00:00
3313,2016-02-25,15:52:00
3314,2016-02-25,15:54:56
3317,2016-02-25,16:51:29
3318,2016-02-25,16:58:06
3320,2016-02-25,17:09:14
3322,2016-02-25,17:25:00
3323,2016-02-25,00:00:00
3324,2016-02-25,17:59:00
3325,2016-02-25,18:00:51
3326,2016-02-25,00:00:00
3327,2016-02-25,18:19:00
3328,2016-02-25,00:00:00
3330,2016-02-25,00:00:00
3331,2016-02-25,19:31:42
3332,2016-02-25,19:41:00
3335,2016-02-25,20:03:38
3336,2016-02-25,20:13:37
3338,2016-02-25,20:16:05
3339,2016-02-25,20:27:43
3340,2016-02-25,00:00:00
3341,2016-02-25,20:46:02
3345,2016-02-25,21:39:51
3346,2016-02-26,12:01:09
3347,2016-02-26,00:00:00
3348,2016-02-26,12:08:52
3349,2016-02-26,12:12:00
3350,2016-02-26,00:00:00
3351,2016-02-26,12:18:00
3352,2016-02-26,00:00:00
3353,2016-02-26,00:00:00
3354,2016-02-26,12:58:00
3355,2016-02-26,13:04:26
3356,2016-02-26,13:06:00
3358,2016-02-26,00:00:00
3360,2016-02-26,13:44:24
3361,2016-02-26,13:50:11
3362,2016-02-26,13:50:00
3363,2016-02-26,13:52:00
3364,2016-02-26,00:00:00
3366,2016-02-26,14:18:00
3367,2016-02-26,14:28:00
3368,2016-02-26,14:48:56
3370,2016-02-26,15:39:00
3371,2016-02-26,15:58:02
3372,2016-02-26,15:58:00
3373,2016-02-26,16:01:28
3374,2016-02-26,16:15:25
3377,2016-02-26,16:32:16
3378,2016-02-26,16:53:00
3379,2016-02-26,16:55:00
3381,2016-02-26,17:22:05
3382,2016-02-26,17:24:43
3383,2016-02-26,17:31:00
3384,2016-02-26,00:00:00
3385,2016-02-26,17:45:02
3386,2016-02-26,17:50:00
3387,2016-02-26,17:51:00
3388,2016-02-26,17:53:00
3389,2016-02-26,18:19:17
3390,2016-02-26,18:26:00
3391,2016-02-26,18:37:03
3394,2016-02-26,00:00:00
3395,2016-02-26,19:08:00
3397,2016-02-26,00:00:00
3398,2016-02-26,19:49:00
3400,2016-02-26,22:22:05
3403,2016-02-27,11:57:00
3404,2016-02-27,12:00:32
3405,2016-02-27,00:00:00
3406,2016-02-27,12:09:00
3407,2016-02-27,12:09:41
3408,2016-02-27,12:28:00
3409,2016-02-27,12:29:00
3410,2016-02-27,12:33:00
3411,2016-02-27,12:38:54
3412,2016-02-27,12:40:41
3413,2016-02-27,12:54:00
3415,2016-02-27,13:02:11
3416,2016-02-27,13:02:00
3418,2016-02-27,13:07:00
3419,2016-02-27,13:36:00
3420,2016-02-27,13:37:23
3421,2016-02-27,13:57:48
3423,2016-02-27,14:09:03
3426,2016-02-27,15:27:21
3427,2016-02-27,00:00:00
3428,2016-02-27,16:08:31
3429,2016-02-27,00:00:00
3430,2016-02-27,16:25:00
3431,2016-02-27,16:27:45
3433,2016-02-27,00:00:00
3434,2016-02-27,16:45:33
3435,2016-02-27,00:00:00
3436,2016-02-27,17:09:56
3437,2016-02-27,17:15:00
3438,2016-02-27,17:18:29
3439,2016-02-27,17:19:07
3440,2016-02-27,17:38:36
3441,2016-02-27,17:38:46
3444,2016-02-27,17:57:03
3445,2016-02-27,18:08:00
3447,2016-02-27,18:14:00
3448,2016-02-27,18:30:00
3449,2016-02-27,18:43:12
3450,2016-02-27,18:45:00
3452,2016-02-27,18:47:21
3454,2016-02-27,18:57:55
3455,2016-02-27,19:06:41
3456,2016-02-27,19:09:27
3457,2016-02-27,19:09:52
3458,2016-02-27,19:11:01
3460,2016-02-27,19:14:07
3461,2016-02-27,19:44:21
3462,2016-02-27,19:55:23
3463,2016-02-27,20:11:00
3464,2016-02-27,20:15:36
3465,2016-02-27,00:00:00
3466,2016-02-27,00:00:00
3467,2016-02-27,21:22:00
3468,2016-02-27,21:38:02
3469,2016-02-27,21:39:53
3470,2016-02-27,21:53:00
3471,2016-02-27,00:00:00
3473,2016-02-28,11:49:43
3474,2016-02-28,00:00:00
3475,2016-02-28,12:02:32
3476,2016-02-28,12:08:00
3477,2016-02-28,12:29:20
3479,2016-02-28,00:00:00
3481,2016-02-28,00:00:00
3482,2016-02-28,13:05:00
3483,2016-02-28,13:09:50
3486,2016-02-28,14:10:13
3487,2016-02-28,14:20:54
3488,2016-02-28,14:52:00
3489,2016-02-28,15:08:00
3490,2016-02-28,15:26:21
3491,2016-02-28,15:44:50
3492,2016-02-28,16:01:29
3496,2016-02-28,00:00:00
3497,2016-02-28,17:19:00
3498,2016-02-28,17:19:00
3500,2016-02-28,00:00:00
3501,2016-02-28,17:45:11
3502,2016-02-28,18:02:00
3503,2016-02-28,00:00:00
3504,2016-02-28,00:00:00
3505,2016-02-28,18:35:00
3506,2016-02-28,18:39:46
3507,2016-02-28,18:47:24
3508,2016-02-28,18:58:00
3509,2016-02-28,19:05:49
3511,2016-02-28,19:23:00
3512,2016-02-28,19:39:00
3513,2016-02-28,19:44:00
3514,2016-02-28,19:59:10
3515,2016-02-28,20:00:00
3516,2016-02-28,20:05:00
3517,2016-02-28,20:06:00
3518,2016-02-28,20:40:24
3519,2016-02-28,20:42:00
3521,2016-02-28,20:51:13
3522,2016-02-28,21:03:00
3523,2016-02-28,21:06:54
3525,2016-02-28,21:21:02
3526,2016-02-28,21:28:39
3527,2016-02-28,21:30:00
3528,2016-02-28,21:39:40
3529,2016-02-28,21:52:13
3530,2016-02-28,23:05:00
3532,2016-03-01,11:49:27
3533,2016-01-03,00:00:00
3534,2016-01-03,00:00:00
3535,2016-03-01,12:47:14
3536,2016-03-01,12:51:19
3537,2016-03-01,12:52:52
3538,2016-03-01,13:25:00
3539,2016-03-01,14:08:51
3540,2016-03-01,14:20:57
3542,2016-01-03,00:00:00
3544,2016-01-03,00:00:00
3545,2016-03-01,15:10:00
3546,2016-03-01,15:20:00
3548,2016-03-01,15:57:50
3549,2016-03-01,16:58:16
3550,2016-03-01,17:04:49
3551,2016-03-01,17:04:51
3552,2016-03-01,17:06:58
3554,2016-03-01,17:42:36
3556,2016-01-03,00:00:00
3557,2016-03-01,18:07:00
3558,2016-03-01,18:08:01
3560,2016-01-03,00:00:00
3561,2016-03-01,18:36:00
3562,2016-03-01,18:41:16
3563,2016-03-01,18:44:00
3564,2016-01-03,00:00:00
3566,2016-03-01,19:14:27
3567,2016-03-01,19:20:28
3568,2016-03-01,19:27:00
3569,2016-03-01,19:39:29
3572,2016-03-01,20:06:37
3573,2016-03-01,20:07:00
3574,2016-03-01,20:49:00
3575,2016-01-03,00:00:00
3576,2016-01-03,00:00:00
3577,2016-03-01,22:08:00
3578,2016-03-01,22:23:48
3580,2016-03-02,11:49:24
3581,2016-03-02,11:52:25
3582,2016-03-02,11:55:07
3583,2016-03-02,12:07:16
3584,2016-02-03,00:00:00
3585,2016-03-02,12:33:30
3586,2016-03-02,12:34:00
3587,2016-03-02,12:39:13
3588,2016-03-02,12:42:00
3589,2016-03-02,12:46:49
3590,2016-03-02,12:50:00
3591,2016-02-03,00:00:00
3592,2016-03-02,13:11:50
3594,2016-02-03,00:00:00
3595,2016-03-02,13:33:21
3596,2016-02-03,00:00:00
3597,2016-03-02,13:43:00
3598,2016-03-02,13:46:00
3599,2016-03-02,13:59:00
3600,2016-03-02,14:01:10
3601,2016-03-02,14:04:41
3602,2016-02-03,00:00:00
3604,2016-03-02,15:27:26
3605,2016-03-02,15:27:51
3606,2016-03-02,15:40:00
3607,2016-02-03,00:00:00
3608,2016-03-02,15:50:46
3609,2016-03-02,15:53:54
3611,2016-02-03,00:00:00
3613,2016-03-02,16:36:54
3614,2016-03-02,16:58:21
3615,2016-03-02,17:13:00
3617,2016-02-03,00:00:00
3618,2016-02-03,00:00:00
3620,2016-03-02,17:54:08
3621,2016-03-02,18:02:16
3622,2016-03-02,18:06:00
3623,2016-03-02,18:20:06
3624,2016-02-03,00:00:00
3625,2016-03-02,18:29:00
3626,2016-03-02,18:29:51
3628,2016-02-03,00:00:00
3629,2016-03-02,19:09:00
3630,2016-03-02,19:34:40
3633,2016-02-03,00:00:00
3636,2016-03-02,21:34:03
3637,2016-03-02,22:21:24
3638,2016-03-03,11:26:00
3639,2016-03-03,00:00:00
3640,2016-03-03,00:00:00
3641,2016-03-03,12:14:07
3642,2016-03-03,12:24:18
3644,2016-03-03,12:48:47
3645,2016-03-03,12:57:00
3646,2016-03-03,12:57:00
3647,2016-03-03,13:01:48
3648,2016-03-03,13:05:06
3649,2016-03-03,00:00:00
3650,2016-03-03,00:00:00
3652,2016-03-03,13:21:01
3654,2016-03-03,13:38:00
3655,2016-03-03,13:39:24
3656,2016-03-03,13:41:05
3657,2016-03-03,13:53:01
3658,2016-03-03,14:00:00
3659,2016-03-03,14:03:25
3660,2016-03-03,00:00:00
3661,2016-03-03,15:05:00
3662,2016-03-03,00:00:00
3664,2016-03-03,15:55:00
3665,2016-03-03,16:32:20
3666,2016-03-03,16:43:44
3667,2016-03-03,16:46:19
3668,2016-03-03,17:06:00
3669,2016-03-03,17:19:38
3670,2016-03-03,00:00:00
3672,2016-03-03,17:29:49
3673,2016-03-03,17:48:45
3674,2016-03-03,17:58:00
3675,2016-03-03,18:18:00
3676,2016-03-03,00:00:00
3678,2016-03-03,18:41:00
3679,2016-03-03,00:00:00
3681,2016-03-03,19:11:00
3683,2016-03-03,19:56:12
3684,2016-03-03,00:00:00
3685,2016-03-03,20:05:00
3686,2016-03-03,20:20:00
3687,2016-03-03,20:25:37
3688,2016-03-03,20:46:00
3689,2016-03-03,21:41:00
3690,2016-03-03,21:58:00
3693,2016-03-04,11:34:00
3694,2016-04-03,00:00:00
3695,2016-03-04,12:02:42
3697,2016-03-04,12:19:37
3698,2016-03-04,12:28:30
3700,2016-04-03,00:00:00
3701,2016-03-04,12:51:21
3702,2016-04-03,00:00:00
3703,2016-03-04,12:59:00
3704,2016-03-04,13:06:24
3705,2016-03-04,13:15:00
3707,2016-03-04,13:20:21
3708,2016-03-04,13:23:00
3709,2016-03-04,13:26:00
3710,2016-04-03,00:00:00
3711,2016-03-04,13:51:43
3712,2016-04-03,00:00:00
3713,2016-04-03,00:00:00
3714,2016-04-03,00:00:00
3716,2016-03-04,14:57:58
3717,2016-03-04,15:38:00
3718,2016-03-04,15:57:13
3719,2016-03-04,16:09:26
3721,2016-03-04,16:15:28
3722,2016-04-03,00:00:00
3723,2016-03-04,16:29:02
3724,2016-03-04,16:38:05
3728,2016-04-03,00:00:00
3729,2016-03-04,17:52:00
3733,2016-03-04,18:19:00
3734,2016-03-04,18:23:25
3735,2016-03-04,18:25:22
3736,2016-03-04,18:27:05
3738,2016-03-04,18:36:42
3739,2016-03-04,18:59:47
3740,2016-03-04,19:17:24
3741,2016-03-04,19:17:32
3743,2016-03-04,19:52:52
3745,2016-03-04,20:30:11
3746,2016-03-04,20:45:00
3747,2016-03-04,20:48:13
3749,2016-03-04,21:02:00
3750,2016-03-05,11:46:00
3751,2016-03-05,11:47:34
3752,2016-03-05,11:49:36
3753,2016-03-05,12:01:47
3755,2016-03-05,12:20:34
3756,2016-03-05,12:30:00
3757,2016-03-05,12:33:09
3758,2016-03-05,12:34:00
3760,2016-03-05,12:49:45
3762,2016-03-05,13:03:00
3763,2016-03-05,13:06:49
3765,2016-05-03,00:00:00
3767,2016-03-05,13:26:19
3768,2016-03-05,13:27:04
3769,2016-03-05,13:28:39
3771,2016-03-05,13:35:00
3772,2016-03-05,13:38:00
3773,2016-03-05,13:41:31
3777,2016-03-05,14:05:21
3778,2016-05-03,00:00:00
3780,2016-03-05,14:39:18
3781,2016-05-03,00:00:00
3782,2016-03-05,15:29:44
3783,2016-03-05,15:31:22
3784,2016-03-05,15:38:00
3785,2016-03-05,15:42:00
3787,2016-03-05,15:57:10
3788,2016-03-05,16:07:50
3789,2016-03-05,16:12:54
3790,2016-03-05,16:12:00
3791,2016-05-03,00:00:00
3792,2016-03-05,16:39:37
3793,2016-03-05,17:04:01
3794,2016-03-05,17:09:00
3796,2016-03-05,17:19:11
3797,2016-05-03,00:00:00
3798,2016-03-05,17:24:03
3799,2016-03-05,17:25:14
3801,2016-03-05,17:51:47
3803,2016-03-05,18:05:39
3804,2016-05-03,00:00:00
3805,2016-03-05,18:21:32
3806,2016-03-05,18:30:00
3807,2016-03-05,18:35:58
3808,2016-03-05,18:39:00
3809,2016-03-05,18:52:00
3810,2016-03-05,18:53:34
3811,2016-05-03,00:00:00
3812,2016-03-05,20:58:00
3814,2016-03-06,11:31:55
3815,2016-03-06,11:31:57
3817,2016-03-06,12:13:00
3818,2016-03-06,12:19:00
3820,2016-03-06,12:27:51
3823,2016-03-06,12:31:40
3824,2016-03-06,12:37:22
3825,2016-03-06,12:39:00
3827,2016-03-06,12:42:00
3828,2016-03-06,12:48:55
3829,2016-03-06,13:05:46
3830,2016-03-06,13:09:50
3831,2016-06-03,00:00:00
3832,2016-03-06,13:23:00
3833,2016-03-06,13:29:00
3834,2016-03-06,13:48:02
3835,2016-03-06,13:59:21
3836,2016-03-06,14:13:00
3837,2016-03-06,14:30:34
3838,2016-03-06,14:47:21
3840,2016-06-03,00:00:00
3841,2016-06-03,00:00:00
3843,2016-03-06,15:46:23
3844,2016-03-06,15:59:29
3845,2016-03-06,16:01:00
3847,2016-06-03,00:00:00
3849,2016-03-06,17:05:52
3850,2016-06-03,00:00:00
3851,2016-03-06,17:15:00
3852,2016-03-06,17:27:00
3854,2016-03-06,18:00:00
3855,2016-03-06,18:08:00
3856,2016-03-06,18:15:00
3857,2016-03-06,18:28:28
3858,2016-03-06,18:42:52
3859,2016-03-06,18:48:17
3860,2016-06-03,00:00:00
3862,2016-03-06,19:18:42
3863,2016-03-06,19:50:00
3864,2016-06-03,00:00:00
3866,2016-03-06,20:01:00
3867,2016-03-06,20:10:12
3868,2016-03-06,20:18:30
3869,2016-03-06,20:29:00
3870,2016-06-03,00:00:00
3871,2016-03-06,21:12:07
3872,2016-03-06,21:18:50
3873,2016-03-06,21:22:02
3874,2016-03-06,21:28:26
3875,2016-03-06,21:28:27
3876,2016-03-06,21:34:49
3877,2016-03-06,22:13:59
3879,2016-03-06,22:41:23
3880,2016-07-03,00:00:00
3881,2016-03-07,11:46:18
3882,2016-03-07,11:47:00
3883,2016-07-03,00:00:00
3884,2016-03-07,11:52:36
3885,2016-03-07,12:08:34
3886,2016-03-07,12:23:20
3887,2016-03-07,12:24:10
3888,2016-03-07,12:52:11
3889,2016-03-07,13:28:00
3890,2016-03-07,14:01:00
3891,2016-03-07,14:42:35
3892,2016-03-07,15:00:38
3893,2016-03-07,15:06:30
3894,2016-03-07,15:35:59
3895,2016-03-07,16:08:00
3896,2016-03-07,16:09:05
3898,2016-03-07,16:15:00
3900,2016-03-07,16:26:19
3901,2016-07-03,00:00:00
3902,2016-07-03,00:00:00
3904,2016-03-07,17:22:00
3906,2016-03-07,17:42:03
3907,2016-03-07,18:06:00
3908,2016-03-07,18:17:47
3909,2016-07-03,00:00:00
3910,2016-03-07,18:30:00
